movieId,title,Year,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,IMAX,Documentary,War,Musical,Western,Film-Noir,(no genres listed),popularity,vote_average,vote_count,runtime,revenue,language
108125,Allotment Wives (1945),1945,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2.94,6.0,4.0,80.0,0.0,True
108127,Dragon Crusaders (2011),2011,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.801,2.517,30.0,90.0,0.0,True
108130,M for Mother (Mim mesle madar) (2006),2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,8.1,17.0,113.0,0.0,False
108132,Rhino Season (Fasle kargadan) (2012) ,2012,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,6.067,5.689,37.0,88.0,0.0,False
108134,"Lizard, The (Marmoulak) (2004)",2004,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.564,7.302,58.0,111.0,0.0,False
108136,Lovers and Lollipops (1956),1956,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312,6.4,11.0,82.0,0.0,True
108138,Prata Palomares (1972),1972,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,4.3,6.0,125.0,0.0,False
108141,Creep Van (2012),2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.409,4.5,35.0,90.0,0.0,True
108143,Cutie and the Boxer (2013),2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.571,6.818,65.0,81.0,0.0,True
108146,Rise of the Zombies (2012),2012,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10.646,3.918,79.0,90.0,0.0,True
108149,At Berkeley (2013),2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.252,6.6,25.0,244.0,0.0,True
108151,Harvey (1996),1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.466,4.5,2.0,120.0,0.0,True
108153,Travelling Salesman (2012),2012,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2.227,5.7,30.0,80.0,0.0,True
108156,Ride Along (2014),2014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.887,6.249,2124.0,99.0,153997819.0,True
108158,Penguin Pool Murder (1932),1932,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.476,5.9,8.0,70.0,0.0,True
108160,Breakaway (Speedy Singhs) (2011),2011,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.786,5.5,22.0,101.0,198033.0,True
108186,Nukes in Space (1999),1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,6.1,4.0,53.0,0.0,True
108188,Jack Ryan: Shadow Recruit (2014),2014,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,29.818,6.116,2695.0,105.0,135500000.0,True
108190,Divergent (2014),2014,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,51.232,6.922,12220.0,139.0,288885818.0,True
108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.903,6.936,785.0,13.0,0.0,True
108194,47  Ronin (Shijûshichinin no shikaku) (1994),1994,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.479,7.444,18.0,129.0,0.0,False
108196,Starflight: The Plane That Couldn't Land (1983),1983,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.117,4.704,27.0,105.0,0.0,True
108200,Reasonable Doubt (2014),2014,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13.964,5.812,522.0,91.0,0.0,True
108202,Heavy Metal Parking Lot (1986),1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.473,6.9,33.0,17.0,0.0,True
108209,18 Years Old and Rising (J'aime regarder les filles) (2011),2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.261,5.445,83.0,92.0,0.0,False
108212,Saint Laurent (2014),2014,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.438,6.17,273.0,150.0,0.0,False
108214,"Prize of Peril, The (Prix du danger, Le) (1983)",1983,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.558,6.508,67.0,100.0,0.0,False
108216,Cargo (2013),2013,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,8.0,7.033,108.0,8.0,0.0,True
108218,"Road to Ruin, The (1934)",1934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,3.909,11.0,62.0,0.0,True
108220,"Square, The (Al Midan) (2013)",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.066,7.671,140.0,88.0,0.0,False
108237,HOUBA! On the Trail of the Marsupilami (Sur la piste du Marsupilami) (2012),2012,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.133,5.278,811.0,105.0,50100000.0,False
108239,Fear (1990),1990,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.97,6.36,25.0,95.0,0.0,True
108241,Fear No Evil (1981),1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.213,4.362,29.0,99.0,3000000.0,True
108243,Devil's Due (2014),2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.827,4.557,488.0,89.0,36433975.0,True
108246,Nicht mein Tag (2014),2014,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.563,6.467,152.0,110.0,0.0,False
108248,Into the Mind (2013),2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.002,6.8,30.0,83.0,0.0,True
108250,Stille nacht (2004),2004,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.399,6.0,9.0,82.0,0.0,False
108253,Shadow Puppets (2007),2007,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6.226,5.0,56.0,103.0,0.0,True
108255,Venus Wars (Venus Senki) (1989),1989,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10.342,6.618,38.0,102.0,0.0,False
108257,"Adventures of Arsène Lupin, The (Aventures d'Arsène Lupin, Les) (1957)",1957,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.719,6.5,21.0,104.0,0.0,False
108261,"Final Cut, The (1996)",1996,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5.814,5.9,17.0,96.0,551281.0,True
108265,"Night Walker, The (1964)",1964,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6.593,6.5,37.0,86.0,0.0,True
108267,L'antisémite (2012),2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961,5.2,8.0,0.0,0.0,False
108271,Whitecoats (2004),2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.811,5.19,42.0,98.0,0.0,True
108280,Black Rock (2012),2012,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.956,4.853,221.0,79.0,0.0,True
108282,"First Power, The (1990)",1990,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.377,5.7,77.0,98.0,22424195.0,True
108285,"Assault, The (L'assaut) (2010)",2010,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.868,5.951,225.0,88.0,0.0,False
108287,Holiday Spin (2012),2012,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.312,7.083,18.0,89.0,0.0,True
108289,Flight 93 (2006),2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.217,6.488,168.0,89.0,0.0,True
108311,Nobody Lives Forever (1946),1946,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2.873,5.971,17.0,100.0,0.0,True
108313,Dirty Pictures (2000),2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985,5.7,7.0,104.0,0.0,True
108316,American Scary (2006),2006,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.193,7.6,5.0,92.0,0.0,True
108318,"Single Shot, A (2013)",2013,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,14.307,5.693,215.0,116.0,18642.0,True
108328,When Darkness Falls (När mörkret faller) (2006),2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.981,7.1,22.0,133.0,0.0,False
108330,Zero Tolerance (Noll tolerans) (1999),1999,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6.663,6.2,50.0,108.0,0.0,False
108332,"Mystery of the Yellow Room, The (Mystère de la chambre jaune, Le) (2003)",2003,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.32,6.639,83.0,118.0,0.0,False
108342,"Monkey in Winter, A (Un singe en hiver) (1962)",1962,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41,7.7,190.0,105.0,0.0,False
108360,Murders in the Zoo (1933),1933,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4.077,6.0,34.0,62.0,0.0,True
108370,Are You Listening? (1932),1932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.036,4.7,3.0,73.0,0.0,True
108389,We Need a Vacation (Fais-moi des vacances) (2002),2002,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.471,7.4,7.0,86.0,0.0,False
108395,Why Not Me? (Pourquoi pas moi ?) (1999),1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.071,5.816,19.0,94.0,0.0,False
108401,Husk (2011),2011,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13.574,5.827,306.0,83.0,0.0,True
108403,"Rock-afire Explosion, The (2008)",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.772,5.7,6.0,70.0,0.0,True
108405,Weddings and Babies (1958) ,1958,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.081,5.8,8.0,78.0,0.0,True
108407,Yanco (1961) ,1961,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219,6.3,11.0,85.0,0.0,False
108410,Maiden's Cheek (To xylo vgike apo ton Paradeiso) (1959),1959,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.013,6.722,18.0,98.0,0.0,False
108413,"My Daughter, the Socialist (I kori mou, i sosialistria) (1966)",1966,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285,5.688,16.0,94.0,0.0,False
108422,2 + 2 (Dos más dos) (2012),2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.418,6.4,78.0,103.0,0.0,False
108425,Hello Herman (2012),2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.453,5.7,69.0,88.0,0.0,True
108427,Blume in Love (1973),1973,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.277,5.9,17.0,115.0,0.0,True
108445,Concussion (2013),2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.459,5.181,94.0,96.0,0.0,True
108447,Atrocious (2010),2010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.571,5.582,165.0,75.0,0.0,False
108466,Curse of the Ring (Ring of the Nibelungs) (2004),2004,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16.323,6.2,119.0,133.0,0.0,True
108468,Decoding Annie Parker (2013),2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.087,6.039,77.0,91.0,60048.0,True
108473,"Laterna, ftoheia kai garyfallo (1958)",1958,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.442,7.2,15.0,86.0,0.0,False
108476,"Auntie from Chicago, The (I theia apo to Chicago) (1957)",1957,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.401,7.0,22.0,72.0,0.0,False
108479,Forced to Kill (1994),1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.274,5.0,10.0,93.0,0.0,True
108481,Forever Hardcore: The Documentary (2005),2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.451,6.0,8.0,129.0,0.0,True
108488,Whitewash (2013),2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.264,6.0,36.0,90.0,0.0,True
108491,Friends of God: A Road Trip with Alexandra Pelosi (2007),2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,5.5,4.0,56.0,0.0,True
108493,"Fourth World War, The (2003)",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.961,5.5,4.0,78.0,0.0,True
108495,Zincirbozan (2007),2007,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.071,6.0,10.0,110.0,458625.0,False
108497,Blood Runs Cold (2011),2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.561,4.346,26.0,80.0,0.0,True
108499,True Confession (1937),1937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.558,5.925,20.0,85.0,0.0,True
108501,Justice League: War (2014),2014,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21.37,7.445,1000.0,79.0,5155325.0,True
108503,Gamera vs. Viras (1968) ,1968,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.635,5.7,67.0,81.0,0.0,False
108506,Dark Touch (2013),2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.496,5.042,107.0,90.0,256979.0,True
108508,Mother of George (2013),2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.689,5.72,25.0,106.0,0.0,True
108510,Of Snails and Men (Despre oameni si melci) (2012),2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.843,6.7,24.0,95.0,0.0,False
108512,Cousinhood (Primos) (2011),2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.688,6.691,162.0,98.0,3879603.0,False
108514,Yeh Jawaani Hai Deewani (2013),2013,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.346,7.244,237.0,160.0,46000000.0,False
108516,Visitors (2013),2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.963,6.3,25.0,87.0,0.0,True
108518,Coco Chanel (2008),2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.293,6.615,96.0,139.0,0.0,True
108520,"Louise Bourgeois: The Spider, the Mistress and the Tangerine (2008)",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.862,6.5,5.0,99.0,0.0,True
108522,"Goebbels Experiment, The (Das Goebbels Experiment) (2005)",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.856,6.475,20.0,108.0,0.0,False
108524,"Riddle of the Sands, The (1979)",1979,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.072,6.1,19.0,103.0,0.0,True
108527,Catastroika (2012),2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.357,6.619,21.0,87.0,0.0,False
108529,Vizontele Tuuba (2004),2004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.025,6.3,83.0,111.0,0.0,False
108531,"Spanish Earth, The (1937)",1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.703,6.7,17.0,53.0,0.0,True
108534,Easy Money 2 (Snabba cash II) (2012),2012,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11.157,6.449,99.0,99.0,0.0,False
108536,Medora (2013),2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.964,7.2,4.0,100.0,0.0,True
108538,Rampage at Apache Wells (1965),1965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.328,6.102,63.0,89.0,0.0,False
108540,Ernest & Célestine (Ernest et Célestine) (2012),2012,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.654,7.8,554.0,78.0,8109160.0,False
108542,Wyoming Renegades (1954),1954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.984,5.833,6.0,73.0,0.0,True
108544,"Simple Life of Noah Dearborn, The (1999)",1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.803,5.591,11.0,85.0,0.0,True
108546,Private Lessons (Élève libre) (2008),2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.822,5.3,26.0,105.0,0.0,False
108551,"String, The (Le fil) (2009)",2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.495,6.779,43.0,93.0,0.0,False
108564,Love Before Breakfast (1936),1936,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.436,5.8,11.0,70.0,0.0,True
108566,"Man Who Sleeps, The (Un homme qui dort) (1974)",1974,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.258,7.799,107.0,77.0,0.0,False
108569,"Monkey's Paw, The (2013)",2013,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.415,4.638,86.0,88.0,0.0,True
108571,Mitt (2014),2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.632,6.2,54.0,93.0,0.0,True
108575,Dear Mr. Watterson (2013),2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.781,6.5,36.0,89.0,0.0,True
108577,Oxy-Morons (2010),2010,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.114,7.0,4.0,111.0,0.0,True
108579,Samurai Cop (1989),1989,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11.267,4.598,151.0,96.0,0.0,True
108581,Naked Blood: Megyaku (Nekeddo burâddo: Megyaku) (1996),1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.151,5.817,61.0,76.0,0.0,False
108588,Frozen Assets (1992),1992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.622,4.571,7.0,96.0,0.0,True
108590,Full Eclipse (1993),1993,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,5.598,5.027,37.0,93.0,0.0,True
108592,My Son (Mon fils à moi) (2006),2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.456,6.5,12.0,79.0,0.0,False
108595,Over Your Cities Grass Will Grow (2010),2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.213,6.8,8.0,105.0,0.0,True
108597,Space Raiders (1983),1983,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.886,4.513,38.0,84.0,0.0,True
108599,"Banshee Chapter, The (2013)",2013,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15.255,5.624,238.0,87.0,0.0,True
108601,Drift (2013),2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.964,5.827,127.0,113.0,0.0,True
108647,It Boy (20 ans d'écart) (2013),2013,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.096,6.355,1266.0,92.0,0.0,False
108649,"Redemption of General Butt Naked, The (2011)",2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,6.7,7.0,85.0,0.0,True
108656,Report to the Commissioner (1975),1975,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.195,7.231,13.0,112.0,0.0,True
108660,Deceptive Practice: The Mysteries and Mentors of Ricky Jay (2012),2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.873,6.839,28.0,88.0,0.0,True
108663,"House of Branching Love, The (Haarautuvan rakkauden talo) (2009)",2009,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.566,5.7,23.0,107.0,0.0,False
108674,Bachelor Apartment (1931),1931,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.199,6.167,6.0,76.0,0.0,True
108685,Full Moon High (1981),1981,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.207,4.241,29.0,93.0,0.0,True
108687,Gas (1981),1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945,5.0,3.0,94.0,0.0,True
108689,"I, Frankenstein (2014)",2014,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,46.659,5.307,1780.0,92.0,76801179.0,True
108692,Yu-Gi-Oh! (1999),1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.111,7.098,56.0,31.0,0.0,False
108694,Yu-Gi-Oh!: Bonds Beyond Time (Gekijouban Yuugiou: Chouyuugou! Jikuu o koeta kizuna) (2010),2010,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.606,6.276,109.0,50.0,0.0,False
108696,From the Earth to the Moon (1958),1958,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.548,5.167,24.0,101.0,0.0,True
108704,Last Run (2001),2001,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.892,3.8,5.0,92.0,0.0,True
108711,Getting In (1994),1994,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.024,5.2,5.0,94.0,0.0,True
108713,Tomorrow Night (1998),1998,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.688,5.9,10.0,87.0,0.0,True
108715,Better Living Through Chemistry (2014),2014,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.131,5.926,245.0,91.0,75143.0,True
108719,Snakehead Terror (2004),2004,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3.791,4.757,35.0,77.0,0.0,True
108729,Enemy (2013),2013,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,29.625,6.877,5447.0,91.0,3396726.0,True
108748,Tapestries of Hope (2009),2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.824,6.0,1.0,78.0,0.0,True
108754,Xingu (2012) ,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.135,7.326,47.0,102.0,0.0,False
108756,Adam and Eve (Adão e Eva) (1995),1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.673,5.444,9.0,104.0,0.0,False
108758,Temptation (Tentação) (1997),1997,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,6.6,6.0,115.0,0.0,False
108760,Big Bad Wolves (2013),2013,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.323,6.626,341.0,106.0,33232.0,False
108764,"Strange Little Cat, The (Das merkwürdige Kätzchen) (2013)",2013,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.692,6.4,23.0,72.0,0.0,False
108766,William Kunstler: Disturbing the Universe (2009),2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.265,6.1,9.0,85.0,0.0,True
108768,Kawasaki's Rose (2009) ,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.695,5.5,10.0,0.0,0.0,False
108770,I Saw the Sun (Günesi gördüm) (2009),2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.819,6.361,80.0,115.0,0.0,False
108773,Come Live with Me (1941),1941,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.538,7.3,20.0,86.0,0.0,True
108775,Striking Range (2006),2006,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.911,4.167,6.0,96.0,0.0,True
108778,Stranger by the Lake (L'inconnu du lac) (2013),2013,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.919,6.311,395.0,97.0,0.0,False
108780,Labor Day (2013),2013,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.584,6.979,1040.0,111.0,20275812.0,True
108787,Tom at the Farm (Tom à la ferme) (2013),2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.658,6.832,784.0,105.0,687505.0,False
108789,Beyond the Walls (Hors les murs) (2012),2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.621,6.4,39.0,98.0,0.0,False
108791,"Noordzee, Texas (North Sea Texas) (2011)",2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.908,7.288,199.0,96.0,0.0,False
108795,Wonder Woman (2009),2009,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.817,7.203,524.0,74.0,0.0,True
108797,Flowers in the Attic (2014),2014,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,24.952,6.625,337.0,90.0,0.0,True
108799,Speedway (1929),1929,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,5.3,3.0,76.0,0.0,True
108808,Blackout (1978),1978,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.545,4.6,8.0,92.0,0.0,True
108811,French Fried Vacation 3 (Les bronzés 3: amis pour la vie) (2006),2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.668,4.1,681.0,95.0,84.0,False
108816,"Sleep Room, The (1998)",1998,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.632,7.0,1.0,183.0,0.0,True
108819,"Grave, The (1996)",1996,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.162,5.2,12.0,90.0,0.0,True
108821,Grotesque (1988),1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.14,4.426,27.0,89.0,0.0,True
